description,image,lettre,nom
"Volume 1 1. Hitsuji no You ni Ookami no You ni (Like a Lamb, Like a Wolf) 2. O-bo-re-ta-i (I Want to Lose Myself) 3. Oshioki shite ne (Please Punish Me) Volume 2 1-3. Anata to Senya Ichiya 1-3 (1001 N...",https://cdn.myanimelist.net/r/50x70/images/manga/1/183117.jpg?s=d5948c07be450cc0ebc0c4eadb15ac00,O,O-bo-re-ta-i
"Hatori Ejima is a bishounen and idol of his school. And he has a weakness: an allergy to girls. To cure him, his sister, Saiko makes him join her idol fans club. Saiko is the leader of Miya Fans Club...",https://cdn.myanimelist.net/r/50x70/images/manga/3/79055.jpg?s=6d45ef6143d68ff63701be89a1a34d74,O,O-Guts!
"Megu is in love with Funaki-senpai, the object of admiration of all the girls in school. However, she can only look at him from afar. One day, Megu happened to pick up Funaki-senpai's underwear!!! Wil...",https://cdn.myanimelist.net/r/50x70/images/manga/2/25191.jpg?s=915ad0975284cc59b878127de36ea58b,P,P-pan Kuru
"From: Ultimate Manga Guide] Haruhi has fallen for Kei at first sight and they start living together! But after several callers drop by Haruhi's house and interfere with her love life, the consequences...",https://cdn.myanimelist.net/r/50x70/images/manga/1/8066.jpg?s=281d4fde32391ff4e3294cf16b074aa7,P,P. P. Scramble
"At Japan's most popular Host Club comes naturally for Junsuke Aki. In fact, he is the club's top performer (and earner!) and is easily the most popular Host with the female clientele. However, his lov...",https://cdn.myanimelist.net/r/50x70/images/manga/1/176817.jpg?s=36444b8ea2b51d90648f2258c8042054,P,P.B.B.: Play Boy Blues
A collection of experimental short stories.,https://cdn.myanimelist.net/r/50x70/images/manga/1/229980.jpg?s=04ab06eb5a3e46aa88f1c3320ebcf8c5,R,R
"Mun Su is a strong girl with a weak heart. Wanting to pay off the debt of her uncle, she is going to work for the creditor. To her surprise, the guy she beaten up outside is...!!! (You can guess where...",https://cdn.myanimelist.net/r/50x70/images/manga/2/32725.jpg?s=ce533ec336c02e657334f86828925c8f,I,I do I do
"""Break up with him.""—What kind of a friend would say stuff like this to his best friend?! Jaesu Sang, a male friend of mine who wants me to break up with my boyfriend, and I, Wonsu Ha, who can never b...",https://cdn.myanimelist.net/r/50x70/images/manga/1/289704.jpg?s=f38a187d0192550666baf88d8e4cc3d5,I,I Don't Hate Us
"Having lived a miserable life, a man wishes to end it all by committing suicide, but he fails to do so because of his indecisiveness. Amid his contemplation, a scantily clad woman appears in front of...",https://cdn.myanimelist.net/r/50x70/images/manga/3/18815.jpg?s=ad91e12258fba8e991378f2e56fc5473,I,I Don't Know What I Don't Know
"1. Kaasan no Ijou na Aijou (Mother's Strange Love, Mother's Strange Affection) 2. Kaasan no Ijou na Aijou: Seifuku 3. Mousou Takumashi Kaasan 4. Kono Karada Hottoku Anata ga Warui no 5. Haha no Himego...",https://cdn.myanimelist.net/r/50x70/images/manga/1/156582.jpg?s=33da47cdcc54cac7b7c3ca89a4b7c923,K,Kaasan no Ijou na Aijou
1-4. Futari no Himitsu 5. Tomohaha Nikushoku Viking (All-You-Can-Eat Feat. Friend's Mom's Mea) 6. Fumie-sensei no Houkago Milk Time (Fumie-sensei's Detention Milky Pool) 7. Hatsujou Neesan no Dosukebe...,https://cdn.myanimelist.net/r/50x70/images/manga/3/248491.jpg?s=0735173cbb88f92a74a93eaf557d0959,K,Kaasan no Umoretai Karada
1. Kindan Koujou 2. Kayoi Jukubo 3. Futei na Kankei 4. Nijuu Soukan 5-6. Modorenai Boshi... (We Can't Go Back) 7-8. Boshi wo Koeta Hi 9-10. Etsuraku no Kizuna,https://cdn.myanimelist.net/r/50x70/images/manga/3/155100.jpg?s=dbf9de753906796fba7a2d3384d67778,K,Kaasan Shika Aisenai: Futei no Kizuna
"Long ago, there was much war and bloodshed among the eight tribes of the world. Now with each tribe confined to its own continent, the world has achieved peace and harmony. Interaction and fighting be...",https://cdn.myanimelist.net/r/50x70/images/manga/1/233308.jpg?s=013c783786f2c282ff722659d6fc0e74,H,Hachidai Shuzoku no Saijaku Kettousha
"In order to eat me, my enigmatic stalker is protecting me from other strange women― A high school boy, Sakurai, has a secret he cannot tell anyone: he has been plagued by stalkers since he was a child...",https://cdn.myanimelist.net/r/50x70/images/manga/3/233396.jpg?s=c7e5846ef85e2d761fe02553914fd897,H,Hachigatsu Kokonoka: Boku wa Kimi ni Kuwareru.
The energetic Asuha Suzumura enrolls at a countryside high school with a clear goal in mind: To join the baseball club and enliven the town that has gotten a bit lethargic over the years since basebal...,https://cdn.myanimelist.net/r/50x70/images/manga/2/253854.jpg?s=27b888900942cb187efe98e4f7b18941,H,Hachigatsu no Cinderella Nine S
,https://cdn.myanimelist.net/r/50x70/images/manga/2/165076.jpg?s=b8f70cbe7a70ebc3b5b0f1516d27a5da,L,La Vie en Bouzu
"Haruno Kasumi, a 14-year-old girl, is quiet and shy girl who gets bullied at school and has a crush on a classmate. Her mother has no interest in what happens at home and her dad disappeared years ago...",https://cdn.myanimelist.net/r/50x70/images/manga/1/111107.jpg?s=b49e06ec005b142c96a5619633edade0,L,La Vie en Doll
1. Renai Shousetsuka 2. Koukishin wa Neko wo Korosu 3. Shuumatsu no Chikai Shuumatsu 4. La Vie en Rose 5. Baby Blue 6. Sayonara Baby 7. Baby Blue After,https://cdn.myanimelist.net/r/50x70/images/manga/1/4926.jpg?s=11a8c846df7a51b2f63d9a989a9446b8,L,La Vie en Rose
Near future. A world renowned mathematician/physicist Francis Dullam loses his left brain hemisphere and retires from the hard science to study dolphins. Several years later he comes up with the new t...,https://cdn.myanimelist.net/r/50x70/images/manga/3/161084.jpg?s=b0111706f2fa855fa40ee5a6df741d68,N,nacuN
"This manga chronicles the lives of voice actors from Nadeshiko Productions, or Nade Pro for short.",https://cdn.myanimelist.net/r/50x70/images/manga/4/91829.jpg?s=16772271e1a6adbe0bbd070a701c98c1,N,Nade Pro!!
"1. Wanwan Panic 2. Idol Power Up Up 3. A Tale of Lost Items 4. Flying Summer 5. Passed Out Drunk Game 6. Love Study 7. After School Sketch 8, 11. Toxic Sex Potion! 9. Incognito Sex 10. White Lovers",https://cdn.myanimelist.net/r/50x70/images/manga/2/92783.jpg?s=6ebb5230b05345bc0432e6586a09c813,N,Nade² Shiko²
"In the near-future on planet Earth, a world gone mad where never-ending war is a fact of life, Kirio is the coolest kid at school. Up in the sky, a giant robot is fighting a fleet of gunships, but the...",https://cdn.myanimelist.net/r/50x70/images/manga/2/723.jpg?s=525768aea738400feac8f0b7d2493af0,Q,Qko-chan
Anthology of one-shots by various mangaka.,https://cdn.myanimelist.net/r/50x70/images/manga/2/110033.jpg?s=940239ce72923b98b9ef30b26254c223,Q,QooPA
"At the infamous QP club, the club for Quality People, it is always surrounded by high school girls who wants to join the place in order to get close to the 2 hot club members. Sadly, because of the gi...",https://cdn.myanimelist.net/r/50x70/images/manga/1/28344.jpg?s=ccb8ba0bce84df1e8cd7b2d0ccf1055e,Q,QP
,https://cdn.myanimelist.net/r/50x70/images/manga/2/166529.jpg?s=df3842163c9b5bcc067a7ac810d93e7f,M,M Teacher: Kanojo♂ no Nayamiooki Kyouiku Jijou
,https://cdn.myanimelist.net/r/50x70/images/manga/3/161237.jpg?s=4be8b66dea59437cd5c1c87843ac887d,M,M to M
"Mitsuru is beautiful, graceful and admired by many people, but she has a weird problem—a single, violent movement against her can get her begging sweetly for more! Her nickname M, also stands for maso...",https://cdn.myanimelist.net/r/50x70/images/manga/3/270468.jpg?s=cb0de5e927ad4414f471b49248e5a1e0,M,M to N no Shouzou
"Nagoyakawa Suzuran, she is very unlucky to find herself have to work as a housemaid at Iori Evil Corp to pay her debt to them. She went through all kind of troubles, her body used as a rat experiment,...",https://cdn.myanimelist.net/r/50x70/images/manga/3/64057.jpg?s=19a999f3751446c2ccc1d1448aee7aa9,O,O-ri-ga-mi
"Even with the distance between them, Hikaru Kusakabe and Rihito Sajou have not given up on their promise to each other. Each time Kusakabe visits Sajou, their bond is strengthened and they are reminde...",https://cdn.myanimelist.net/r/50x70/images/manga/3/114943.jpg?s=fa224013076cb208d401e041a0c615c9,O,O.B.
This slice-of-life gag manga follows the exploits of Yomoyama Hanako as she joins the Planning Department of the Greater Japan Trading Company. Yomoyama soon learns to manage the madness of life in a...,https://cdn.myanimelist.net/r/50x70/images/manga/1/64213.jpg?s=98b5a1276d914f62914c5249b2d8c808,O,O.Shi.Go.To.
"Ichinose Kaname, 22 years old and graduating Psychology, makes her brother’s detective agency her preferred career choice. But that’s a world of sly dogs and old troopers. Will the newbie female detec...",https://cdn.myanimelist.net/r/50x70/images/manga/2/44369.jpg?s=fada56b64fc9aefffc767cbd2c0eca40,P,P.D. Agency no Hokokusho
Adapted from Sawai Kujira’s story about a Japanese man arrested in Cambodia. (Source: MU),https://cdn.myanimelist.net/r/50x70/images/manga/1/160482.jpg?s=69735e8079fd1543de4bc33be51c6730,P,P.I.P.
,https://cdn.myanimelist.net/r/50x70/images/manga/3/243457.jpg?s=1a07dfa1a556eed6b6e4c0de38d1abfd,P,P.K. Genius
"Yuu has spent her entire life with a “copy” of herself, her twin sister. Now science has created a copy more perfect than nature ever could, and Yuu seems like the perfect test subject. But as her cop...",https://cdn.myanimelist.net/r/50x70/images/manga/3/178166.jpg?s=4fc394e269c15cbf03c00867abffe762,U,U
Volume 1 1-4. R Shitei 1-4 5. Natsu no Patricia 6. Shishunki no Mori-kun 7. Kagami no Kuni Arisu 8. Neverland 9. Mebae Volume 2 1-4. R Shitei 5-8 5-10. Kurihiroi Series,https://cdn.myanimelist.net/r/50x70/images/manga/1/94041.jpg?s=572dc713bc599d2ea3f668e99f38e8ed,R,R Shitei
"Akutagawa Taketo is a teenage porn novel writer. He enters Hirameki Gakuen, which accepts only geniuses with outstanding talent. He leads his classmates with his porn skills to win the interclass comp...",https://cdn.myanimelist.net/r/50x70/images/manga/3/38010.jpg?s=654b4884834ea91d54e0fc19e7e513a7,R,R-15
"Akutagawa Takuto is a teenage porn novel writer. He enters Hirameki Gakuen, which accepts only geniuses with outstanding talent. He leads his classmates with his porn skills to win the interclass comp...",https://cdn.myanimelist.net/r/50x70/images/manga/1/37962.jpg?s=2b10e77bf0fd9e93ce1d3c7cd7f3181b,R,R-15
"What happens after you fall out of love? Nevaeh Solene was engaged to the Duke, Baler Eustache. But for ten long winters, she endured in a relationship that was not meant to be. After calling off her...",https://cdn.myanimelist.net/r/50x70/images/manga/2/262500.jpg?s=58ffcc937f2eefea218ee205eb276c56,I,I Don't Love You Anymore
"An ordinary woman is reading her favorite novel on her way home when she gets into an accident. As she loses consciousness, she hears a voice say, ""my name is Elsia Artize. Please save him for me!"" Wh...",https://cdn.myanimelist.net/r/50x70/images/manga/3/282415.jpg?s=8a2cf5b43d05855a24a3f762f3ac4e3f,I,I Don't Need a Proposal
"Laurencia Aztine did everything in her power to bring honor to her family and ensure her twin, Ercia, was happy. While trying to find out where everything went wrong, she wishes upon a mysterious door...",https://cdn.myanimelist.net/r/50x70/images/manga/3/289040.jpg?s=aa00fc2394535c7423e1801d29fcf6ed,I,I Don't Trust My Twin
1. Kaasan to Sex ni Oboreru 2-3. Mayonaka no Haha 4-5. AV Mama 6. Jukujo ga Daisuki nandesu!!! 7-9. Matching App,https://cdn.myanimelist.net/r/50x70/images/manga/1/228034.jpg?s=77df00199d9cf479101b21cb7c46a303,K,Kaasan to Sex ni Oboreru
"The book is a collection of stories spread over ten chapters. The first story takes place over two parts and uses the title of the book, Natural Taste. It's about one Shii whose mother is more than ju...",https://cdn.myanimelist.net/r/50x70/images/manga/1/48307.jpg?s=9409751a054c82512eeba250afbe733e,K,Kaasan wa Natural♥Taste
"Ayumu Arimura is quiet and shy girl, which is why she's bullied endlessly at school, and at her foster home, she's treated like air. Every day is just painful. One day, her foster mother decides to gi...",https://cdn.myanimelist.net/r/50x70/images/manga/3/219799.jpg?s=52cec2dbf4a73f0be29b553bc5ec4049,K,Kaban Koubou Nikki
,https://cdn.myanimelist.net/r/50x70/images/manga/1/33675.jpg?s=3c888193ef7a77682cef6978a2fbfd14,H,Hachigatsu no Mori
"Sequel to Rouge, where Nagato is now the head of Yashima after Yamato graduated and became the head of the Bidou Group.",https://cdn.myanimelist.net/r/50x70/images/manga/3/224296.jpg?s=51188c6c54c6cd0b5d9f789b759664c9,L,La Vie en Rose
"The everyday life of Aoi, a successful manga, and her husband Kai, a busy salaryman.",https://cdn.myanimelist.net/r/50x70/images/manga/3/10186.jpg?s=071135fdf278107c393a1f56e803c9cb,L,La vie en rose
"The story involves various ninja clans who continually fight each other. The female protagonist is Miko Mido, a young ninja-in-training and the next leader of the Miroku ninja clan. This clan has cont...",https://cdn.myanimelist.net/r/50x70/images/manga/2/17447.jpg?s=44b325e0a3b2dc1bdaa5e30c3db61b57,L,La☆Blue Girl
"The main character ""Totoki"" is an ordinary high school student who leads a mundane school life. One day, a mysterious, primitive girl, ""Cherry"" appears before Totoki! Whatever Cherry does is a mammoth...",https://cdn.myanimelist.net/r/50x70/images/manga/1/170927.jpg?s=a881ddbae3ef0687296a715638e3271b,N,Nadenade Shikoshiko.
,https://cdn.myanimelist.net/r/50x70/images/manga/2/289644.jpg?s=6363c8884de1ae1d726ac08e932e180d,N,Naderaretai Kimi wa Okubyou na Wanko
"Reo-chan, a first year girl, gets dumped by her boyfriend because she's not skilled in the home economic traits women should possess in his mind. Her ex tells her that she must apply to a ""housework""...",https://cdn.myanimelist.net/r/50x70/images/manga/3/270470.jpg?s=a8f7bf5625ce7a5b2fccc1981f51fcd3,N,Nadeshiko Club
"After a four-year absence, Ishida Kotori (QP) returns to the city where even his face instills fear amongst the locals. Trying desperately to move away from his once violent past and live an honest li...",https://cdn.myanimelist.net/r/50x70/images/manga/3/223375.jpg?s=37ba1f6e34246bc48b444b3743195a4a,Q,QP
,https://cdn.myanimelist.net/r/50x70/images/manga/2/223376.jpg?s=621f3315117cbaf848f119ad2540be35,Q,QP Gaiden
,https://cdn.myanimelist.net/r/50x70/images/manga/2/227967.jpg?s=f7f16b2426b598c628fb31f760fd38fe,Q,QP Gaiden: Azuma Ryou
,https://cdn.myanimelist.net/r/50x70/images/manga/2/187294.jpg?s=16d9f15d28b7a24cfdc31f717a2fe6fd,M,M x M! Imouto to Seitokaichou
,https://cdn.myanimelist.net/r/50x70/images/manga/3/170063.jpg?s=4e9f937004cb38140cdea421c6621f07,M,"M, comicer"
Yuuri and Yuuna are at it again! Yuuna provokes Yuuri and is eager for his punishment. This is a sequel to Sadist Warning and Book 11 in the Voyeur Report series. [from Liquid Eros],https://cdn.myanimelist.net/r/50x70/images/manga/3/57829.jpg?s=db8966b0a1937c5ddbc0352ee03d2819,M,M-ka Chuuihou!
"Horiuchi Yutaka-san is a popular idol, who isn't as glamorous and happy as her fans may think. Naturally, her next steps include a radio show, but one she isn't all too keen on doing. Although she tri...",https://cdn.myanimelist.net/r/50x70/images/manga/2/86869.jpg?s=1ed27d672ab1dfa22080fe2498b1b7e0,O,O/A
,https://cdn.myanimelist.net/r/50x70/images/manga/1/160264.jpg?s=4165ba0b823686a551cd24c8ad48b382,O,Oaiko
,https://cdn.myanimelist.net/r/50x70/images/manga/1/286131.jpg?s=43b2e3b6551f64fa11801fcfa0b5be70,O,Oainiku-sama!
A collection of short stories.,https://cdn.myanimelist.net/r/50x70/images/manga/1/13508.jpg?s=fa5d6b35da42fc87e9c01cd9dc3b4724,P,P.S. Lovin' Song
P.S. Three-san is a manga by IKa which was originally posted online as a web comic but was recently published and sold in a book. The story is about this girl called PS3-san who is trying to become an...,https://cdn.myanimelist.net/r/50x70/images/manga/2/252411.jpg?s=5b777d7b15255dbd59123db2d4c78cf8,P,P.S. Three-san
"Wealthy girl Shirasagi Chihana woke one day to an empty house. Her father's company had gone under, and her parents had gone off traveling. They left Chihana all on her own to make her way to the boar...",https://cdn.myanimelist.net/r/50x70/images/manga/3/103641.jpg?s=04e66b38da81c3e6bdcb5e55d1ef811c,P,P.S.Restart
"Seyun, a lithe and catty high-schooler with a mysterious past, and Yoojin, a rough-and-tumble, straight-laced Judo star, have known each other since they were children. Growing up in the same place, t...",https://cdn.myanimelist.net/r/50x70/images/manga/1/30297.jpg?s=adb269a50996cbd8d430790c526522fd,U,U Don't Know Me
